Node: 0 Time: 0s Ipv4ListRouting table
  Priority: 0 Protocol: ns3::Ipv4StaticRouting
Destination     Gateway         Genmask         Flags Metric Ref    Use Iface
127.0.0.0       10.0.8.1        255.0.0.0       UG    -      -      -   3
10.0.104.0      10.0.6.2        255.255.255.0   UG    -      -      -   2
10.0.104.0      10.0.8.1        255.255.255.0   UG    -      -      -   3
127.0.0.0       10.0.6.2        255.0.0.0       UG    -      -      -   2
127.0.0.0       10.0.8.1        255.0.0.0       UG    -      -      -   3
10.0.105.0      10.0.6.2        255.255.255.0   UG    -      -      -   2
10.0.105.0      10.0.8.1        255.255.255.0   UG    -      -      -   3
127.0.0.0       10.0.6.2        255.0.0.0       UG    -      -      -   2
127.0.0.0       10.0.8.1        255.0.0.0       UG    -      -      -   3
10.0.76.0       10.0.6.2        255.255.255.0   UG    -      -      -   2
10.0.76.0       10.0.8.1        255.255.255.0   UG    -      -      -   3
127.0.0.0       10.0.6.2        255.0.0.0       UG    -      -      -   2
127.0.0.0       10.0.8.1        255.0.0.0       UG    -      -      -   3
10.0.77.0       10.0.6.2        255.255.255.0   UG    -      -      -   2
10.0.77.0       10.0.8.1        255.255.255.0   UG    -      -      -   3
127.0.0.0       10.0.6.2        255.0.0.0       UG    -      -      -   2
127.0.0.0       10.0.8.1        255.0.0.0       UG    -      -      -   3
10.0.78.0       10.0.6.2        255.255.255.0   UG    -      -      -   2
10.0.78.0       10.0.8.1        255.255.255.0   UG    -      -      -   3
127.0.0.0       10.0.6.2        255.0.0.0       UG    -      -      -   2
127.0.0.0       10.0.8.1        255.0.0.0       UG    -      -      -   3
10.0.79.0       10.0.6.2        255.255.255.0   UG    -      -      -   2
10.0.79.0       10.0.8.1        255.255.255.0   UG    -      -      -   3
127.0.0.0       10.0.6.2        255.0.0.0       UG    -      -      -   2
127.0.0.0       10.0.8.1        255.0.0.0       UG    -      -      -   3
10.0.80.0       10.0.6.2        255.255.255.0   UG    -      -      -   2
10.0.80.0       10.0.8.1        255.255.255.0   UG    -      -      -   3
127.0.0.0       10.0.6.2        255.0.0.0       UG    -      -      -   2
127.0.0.0       10.0.8.1        255.0.0.0       UG    -      -      -   3
10.0.81.0       10.0.6.2        255.255.255.0   UG    -      -      -   2
10.0.81.0       10.0.8.1        255.255.255.0   UG    -      -      -   3
127.0.0.0       10.0.6.2        255.0.0.0       UG    -      -      -   2
127.0.0.0       10.0.8.1        255.0.0.0       UG    -      -      -   3
10.0.82.0       10.0.6.2        255.255.255.0   UG    -      -      -   2
10.0.82.0       10.0.8.1        255.255.255.0   UG    -      -      -   3
127.0.0.0       10.0.6.2        255.0.0.0       UG    -      -      -   2
127.0.0.0       10.0.8.1        255.0.0.0       UG    -      -      -   3
10.0.83.0       10.0.6.2        255.255.255.0   UG    -      -      -   2
10.0.83.0       10.0.8.1        255.255.255.0   UG    -      -      -   3
127.0.0.0       10.0.6.2        255.0.0.0       UG    -      -      -   2
127.0.0.0       10.0.8.1        255.0.0.0       UG    -      -      -   3
10.0.84.0       10.0.6.2        255.255.255.0   UG    -      -      -   2
10.0.84.0       10.0.8.1        255.255.255.0   UG    -      -      -   3
127.0.0.0       10.0.6.2        255.0.0.0       UG    -      -      -   2
127.0.0.0       10.0.8.1        255.0.0.0       UG    -      -      -   3
10.0.85.0       10.0.6.2        255.255.255.0   UG    -      -      -   2
10.0.85.0       10.0.8.1        255.255.255.0   UG    -      -      -   3
127.0.0.0       10.0.6.2        255.0.0.0       UG    -      -      -   2
127.0.0.0       10.0.8.1        255.0.0.0       UG    -      -      -   3
10.0.66.0       10.0.6.2        255.255.255.0   UG    -      -      -   2
127.0.0.0       10.0.6.2        255.0.0.0       UG    -      -      -   2
10.0.67.0       10.0.6.2        255.255.255.0   UG    -      -      -   2
127.0.0.0       10.0.6.2        255.0.0.0       UG    -      -      -   2
10.0.68.0       10.0.6.2        255.255.255.0   UG    -      -      -   2
127.0.0.0       10.0.6.2        255.0.0.0       UG    -      -      -   2
10.0.69.0       10.0.6.2        255.255.255.0   UG    -      -      -   2
127.0.0.0       10.0.6.2        255.0.0.0       UG    -      -      -   2
10.0.70.0       10.0.6.2        255.255.255.0   UG    -      -      -   2
127.0.0.0       10.0.6.2        255.0.0.0       UG    -      -      -   2
10.0.71.0       10.0.6.2        255.255.255.0   UG    -      -      -   2
127.0.0.0       10.0.6.2        255.0.0.0       UG    -      -      -   2
10.0.72.0       10.0.6.2        255.255.255.0   UG    -      -      -   2
127.0.0.0       10.0.6.2        255.0.0.0       UG    -      -      -   2
10.0.73.0       10.0.6.2        255.255.255.0   UG    -      -      -   2
127.0.0.0       10.0.6.2        255.0.0.0       UG    -      -      -   2
10.0.74.0       10.0.6.2        255.255.255.0   UG    -      -      -   2
127.0.0.0       10.0.6.2        255.0.0.0       UG    -      -      -   2
10.0.75.0       10.0.6.2        255.255.255.0   UG    -      -      -   2
127.0.0.0       10.0.6.2        255.0.0.0       UG    -      -      -   2
10.0.2.0        10.0.8.1        255.255.255.0   UG    -      -      -   3
10.0.7.0        10.0.8.1        255.255.255.0   UG    -      -      -   3
10.0.8.0        10.0.8.1        255.255.255.0   UG    -      -      -   3
10.0.10.0       10.0.8.1        255.255.255.0   UG    -      -      -   3
10.0.11.0       10.0.8.1        255.255.255.0   UG    -      -      -   3
10.0.46.0       10.0.8.1        255.255.255.0   UG    -      -      -   3
10.0.47.0       10.0.8.1        255.255.255.0   UG    -      -      -   3
10.0.48.0       10.0.8.1        255.255.255.0   UG    -      -      -   3
10.0.49.0       10.0.8.1        255.255.255.0   UG    -      -      -   3
10.0.50.0       10.0.8.1        255.255.255.0   UG    -      -      -   3
10.0.51.0       10.0.8.1        255.255.255.0   UG    -      -      -   3
10.0.52.0       10.0.8.1        255.255.255.0   UG    -      -      -   3
10.0.53.0       10.0.8.1        255.255.255.0   UG    -      -      -   3
10.0.54.0       10.0.8.1        255.255.255.0   UG    -      -      -   3
10.0.55.0       10.0.8.1        255.255.255.0   UG    -      -      -   3
127.0.0.0       10.0.8.1        255.0.0.0       UG    -      -      -   3
10.0.11.0       10.0.8.1        255.255.255.0   UG    -      -      -   3
10.0.12.0       10.0.8.1        255.255.255.0   UG    -      -      -   3
10.0.15.0       10.0.8.1        255.255.255.0   UG    -      -      -   3
10.0.86.0       10.0.8.1        255.255.255.0   UG    -      -      -   3
10.0.87.0       10.0.8.1        255.255.255.0   UG    -      -      -   3
10.0.88.0       10.0.8.1        255.255.255.0   UG    -      -      -   3
10.0.89.0       10.0.8.1        255.255.255.0   UG    -      -      -   3
10.0.90.0       10.0.8.1        255.255.255.0   UG    -      -      -   3
10.0.91.0       10.0.8.1        255.255.255.0   UG    -      -      -   3
10.0.92.0       10.0.8.1        255.255.255.0   UG    -      -      -   3
10.0.93.0       10.0.8.1        255.255.255.0   UG    -      -      -   3
10.0.94.0       10.0.8.1        255.255.255.0   UG    -      -      -   3
10.0.95.0       10.0.8.1        255.255.255.0   UG    -      -      -   3
127.0.0.0       10.0.8.1        255.0.0.0       UG    -      -      -   3
10.0.14.0       10.0.8.1        255.255.255.0   UG    -      -      -   3
10.0.15.0       10.0.8.1        255.255.255.0   UG    -      -      -   3
10.0.106.0      10.0.8.1        255.255.255.0   UG    -      -      -   3
10.0.107.0      10.0.8.1        255.255.255.0   UG    -      -      -   3
10.0.108.0      10.0.8.1        255.255.255.0   UG    -      -      -   3
10.0.109.0      10.0.8.1        255.255.255.0   UG    -      -      -   3
10.0.110.0      10.0.8.1        255.255.255.0   UG    -      -      -   3
10.0.111.0      10.0.8.1        255.255.255.0   UG    -      -      -   3
10.0.112.0      10.0.8.1        255.255.255.0   UG    -      -      -   3
10.0.113.0      10.0.8.1        255.255.255.0   UG    -      -      -   3
10.0.114.0      10.0.8.1        255.255.255.0   UG    -      -      -   3
10.0.115.0      10.0.8.1        255.255.255.0   UG    -      -      -   3
127.0.0.0       10.0.8.1        255.0.0.0       UG    -      -      -   3
10.0.106.0      10.0.8.1        255.255.255.0   UG    -      -      -   3
127.0.0.0       10.0.8.1        255.0.0.0       UG    -      -      -   3
10.0.107.0      10.0.8.1        255.255.255.0   UG    -      -      -   3
127.0.0.0       10.0.8.1        255.0.0.0       UG    -      -      -   3
10.0.108.0      10.0.8.1        255.255.255.0   UG    -      -      -   3
127.0.0.0       10.0.8.1        255.0.0.0       UG    -      -      -   3
10.0.109.0      10.0.8.1        255.255.255.0   UG    -      -      -   3
127.0.0.0       10.0.8.1        255.0.0.0       UG    -      -      -   3
10.0.110.0      10.0.8.1        255.255.255.0   UG    -      -      -   3
127.0.0.0       10.0.8.1        255.0.0.0       UG    -      -      -   3
10.0.111.0      10.0.8.1        255.255.255.0   UG    -      -      -   3
127.0.0.0       10.0.8.1        255.0.0.0       UG    -      -      -   3
10.0.112.0      10.0.8.1        255.255.255.0   UG    -      -      -   3
127.0.0.0       10.0.8.1        255.0.0.0       UG    -      -      -   3
10.0.113.0      10.0.8.1        255.255.255.0   UG    -      -      -   3
127.0.0.0       10.0.8.1        255.0.0.0       UG    -      -      -   3
10.0.114.0      10.0.8.1        255.255.255.0   UG    -      -      -   3
127.0.0.0       10.0.8.1        255.0.0.0       UG    -      -      -   3
10.0.115.0      10.0.8.1        255.255.255.0   UG    -      -      -   3
127.0.0.0       10.0.8.1        255.0.0.0       UG    -      -      -   3
10.0.86.0       10.0.8.1        255.255.255.0   UG    -      -      -   3
127.0.0.0       10.0.8.1        255.0.0.0       UG    -      -      -   3
10.0.87.0       10.0.8.1        255.255.255.0   UG    -      -      -   3
127.0.0.0       10.0.8.1        255.0.0.0       UG    -      -      -   3
10.0.88.0       10.0.8.1        255.255.255.0   UG    -      -      -   3
127.0.0.0       10.0.8.1        255.0.0.0       UG    -      -      -   3
10.0.89.0       10.0.8.1        255.255.255.0   UG    -      -      -   3
127.0.0.0       10.0.8.1        255.0.0.0       UG    -      -      -   3
10.0.90.0       10.0.8.1        255.255.255.0   UG    -      -      -   3
127.0.0.0       10.0.8.1        255.0.0.0       UG    -      -      -   3
10.0.91.0       10.0.8.1        255.255.255.0   UG    -      -      -   3
127.0.0.0       10.0.8.1        255.0.0.0       UG    -      -      -   3
10.0.92.0       10.0.8.1        255.255.255.0   UG    -      -      -   3
127.0.0.0       10.0.8.1        255.0.0.0       UG    -      -      -   3
10.0.93.0       10.0.8.1        255.255.255.0   UG    -      -      -   3
127.0.0.0       10.0.8.1        255.0.0.0       UG    -      -      -   3
10.0.94.0       10.0.8.1        255.255.255.0   UG    -      -      -   3
127.0.0.0       10.0.8.1        255.0.0.0       UG    -      -      -   3
10.0.95.0       10.0.8.1        255.255.255.0   UG    -      -      -   3
127.0.0.0       10.0.8.1        255.0.0.0       UG    -      -      -   3
10.0.46.0       10.0.8.1        255.255.255.0   UG    -      -      -   3
127.0.0.0       10.0.8.1        255.0.0.0       UG    -      -      -   3
10.0.47.0       10.0.8.1        255.255.255.0   UG    -      -      -   3
127.0.0.0       10.0.8.1        255.0.0.0       UG    -      -      -   3
10.0.48.0       10.0.8.1        255.255.255.0   UG    -      -      -   3
127.0.0.0       10.0.8.1        255.0.0.0       UG    -      -      -   3
10.0.49.0       10.0.8.1        255.255.255.0   UG    -      -      -   3
127.0.0.0       10.0.8.1        255.0.0.0       UG    -      -      -   3
10.0.50.0       10.0.8.1        255.255.255.0   UG    -      -      -   3
127.0.0.0       10.0.8.1        255.0.0.0       UG    -      -      -   3
10.0.51.0       10.0.8.1        255.255.255.0   UG    -      -      -   3
127.0.0.0       10.0.8.1        255.0.0.0       UG    -      -      -   3
10.0.52.0       10.0.8.1        255.255.255.0   UG    -      -      -   3
127.0.0.0       10.0.8.1        255.0.0.0       UG    -      -      -   3
10.0.53.0       10.0.8.1        255.255.255.0   UG    -      -      -   3
127.0.0.0       10.0.8.1        255.0.0.0       UG    -      -      -   3
10.0.54.0       10.0.8.1        255.255.255.0   UG    -      -      -   3
127.0.0.0       10.0.8.1        255.0.0.0       UG    -      -      -   3
10.0.55.0       10.0.8.1        255.255.255.0   UG    -      -      -   3
127.0.0.0       10.0.8.1        255.0.0.0       UG    -      -      -   3
10.0.56.0       10.0.56.2       255.255.255.0   UG    -      -      -   4
127.0.0.0       10.0.56.2       255.0.0.0       UG    -      -      -   4
10.0.57.0       10.0.57.2       255.255.255.0   UG    -      -      -   5
127.0.0.0       10.0.57.2       255.0.0.0       UG    -      -      -   5
10.0.58.0       10.0.58.2       255.255.255.0   UG    -      -      -   6
127.0.0.0       10.0.58.2       255.0.0.0       UG    -      -      -   6
10.0.59.0       10.0.59.2       255.255.255.0   UG    -      -      -   7
127.0.0.0       10.0.59.2       255.0.0.0       UG    -      -      -   7
10.0.60.0       10.0.60.2       255.255.255.0   UG    -      -      -   8
127.0.0.0       10.0.60.2       255.0.0.0       UG    -      -      -   8
10.0.61.0       10.0.61.2       255.255.255.0   UG    -      -      -   9
127.0.0.0       10.0.61.2       255.0.0.0       UG    -      -      -   9
10.0.62.0       10.0.62.2       255.255.255.0   UG    -      -      -   10
127.0.0.0       10.0.62.2       255.0.0.0       UG    -      -      -   10
10.0.63.0       10.0.63.2       255.255.255.0   UG    -      -      -   11
127.0.0.0       10.0.63.2       255.0.0.0       UG    -      -      -   11
10.0.64.0       10.0.64.2       255.255.255.0   UG    -      -      -   12
127.0.0.0       10.0.64.2       255.0.0.0       UG    -      -      -   12
10.0.65.0       10.0.65.2       255.255.255.0   UG    -      -      -   13
127.0.0.0       10.0.65.2       255.0.0.0       UG    -      -      -   13

Node: 5 Time: 0s Ipv4ListRouting table
  Priority: 0 Protocol: ns3::Ipv4StaticRouting
Destination     Gateway         Genmask         Flags Metric Ref    Use Iface
127.0.0.0       0.0.0.0         255.0.0.0       U     0      -      -   0
10.0.5.0        0.0.0.0         255.255.255.0   U     0      -      -   1
10.0.6.0        0.0.0.0         255.255.255.0   U     0      -      -   2
10.0.7.0        0.0.0.0         255.255.255.0   U     0      -      -   3
10.0.9.0        0.0.0.0         255.255.255.0   U     0      -      -   4
10.0.66.0       0.0.0.0         255.255.255.0   U     0      -      -   5
10.0.67.0       0.0.0.0         255.255.255.0   U     0      -      -   6
10.0.68.0       0.0.0.0         255.255.255.0   U     0      -      -   7
10.0.69.0       0.0.0.0         255.255.255.0   U     0      -      -   8
10.0.70.0       0.0.0.0         255.255.255.0   U     0      -      -   9
10.0.71.0       0.0.0.0         255.255.255.0   U     0      -      -   10
10.0.72.0       0.0.0.0         255.255.255.0   U     0      -      -   11
10.0.73.0       0.0.0.0         255.255.255.0   U     0      -      -   12
10.0.74.0       0.0.0.0         255.255.255.0   U     0      -      -   13
10.0.75.0       0.0.0.0         255.255.255.0   U     0      -      -   14
  Priority: -10 Protocol: ns3::Ipv4GlobalRouting
Destination     Gateway         Genmask         Flags Metric Ref    Use Iface
